Material_ID,Category,Sub_Category,Brand,Product_Name,Image_URL,Product_Page_URL,Specification,Grade,Size,Thickness,Colour,Unit,Pack_Size,Price_INR,Min_Price_INR,Max_Price_INR,GST_Status,Quality_Rating,Durability_Rating,Application,Advantages,Disadvantages,Availability,Supplier_Location,Price_Type,Data_Status,Updated_Date
MAT0056,Steel,TMT Bar Fe500D,JSW Neosteel,JSW Neosteel TMT Bar Fe500D 10 mm,https://images.unsplash.com/photo-1504917595217-d4dc5ebe6122?auto=format&fit=crop&w=900&q=80,https://www.jswneosteel.in/,IS 280,IS 280,10 mm,,Standard,Ton,1 ton,919.48,827.53,1057.4,Verify current GST,5,4,RCC reinforcement and structural work,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0057,Steel,TMT Bar Fe550,SAIL,SAIL TMT Bar Fe550 12 mm,https://images.unsplash.com/photo-1504917595217-d4dc5ebe6122?auto=format&fit=crop&w=900&q=80,https://www.sail.co.in/,IS 1786,IS 1786,12 mm,,Standard,Kg,1 kg,14473.68,13026.31,16644.73,Verify current GST,3,4,RCC reinforcement and structural work,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0058,Steel,Binding Wire,Jindal Panther,Jindal Panther Binding Wire 16 mm,https://images.unsplash.com/photo-1504917595217-d4dc5ebe6122?auto=format&fit=crop&w=900&q=80,https://www.jindalpanther.com/,IS 280,IS 280,16 mm,,Standard,Ton,1 ton,8987.53,8088.78,10335.66,Verify current GST,4,5,RCC reinforcement and structural work,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0059,Steel,TMT Bar Fe500,Tata Tiscon,Tata Tiscon TMT Bar Fe500 20 mm,https://images.unsplash.com/photo-1504917595217-d4dc5ebe6122?auto=format&fit=crop&w=900&q=80,https://tatatiscon.co.in/,IS 1786,IS 1786,20 mm,,Standard,Kg,1 kg,14185.94,12767.35,16313.83,Verify current GST,4,3,RCC reinforcement and structural work,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0060,Steel,TMT Bar Fe500D,JSW Neosteel,JSW Neosteel TMT Bar Fe500D 25 mm,https://images.unsplash.com/photo-1504917595217-d4dc5ebe6122?auto=format&fit=crop&w=900&q=80,https://www.jswneosteel.in/,IS 280,IS 280,25 mm,,Standard,Ton,1 ton,6350.37,5715.33,7302.93,Verify current GST,4,4,RCC reinforcement and structural work,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0061,Bricks & Blocks,AAC Block,Magicrete,Magicrete AAC Block Standard,https://images.unsplash.com/photo-1590725140246-20acdee442be?auto=format&fit=crop&w=900&q=80,https://www.magicrete.in/,IS 2185,IS 2185,Standard,,Black,Piece,1 piece,60.23,54.21,69.26,Verify current GST,4,4,Wall construction and partitions,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0062,Bricks & Blocks,Red Clay Brick,JK Lakshmi,JK Lakshmi Red Clay Brick Standard,https://images.unsplash.com/photo-1590725140246-20acdee442be?auto=format&fit=crop&w=900&q=80,https://www.jklakshmicement.com/,IS 1077,IS 1077,Standard,,Natural,Piece,1 piece,39.68,35.71,45.63,Verify current GST,4,5,Wall construction and partitions,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0063,Bricks & Blocks,Fly Ash Brick,Generic,Generic Fly Ash Brick Standard,https://images.unsplash.com/photo-1590725140246-20acdee442be?auto=format&fit=crop&w=900&q=80,,IS 2185,IS 2185,Standard,,Multiple,Piece,1 piece,79.68,71.71,91.63,Verify current GST,3,3,Wall construction and partitions,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0064,Bricks & Blocks,Concrete Block,Magicrete,Magicrete Concrete Block Standard,https://images.unsplash.com/photo-1590725140246-20acdee442be?auto=format&fit=crop&w=900&q=80,https://www.magicrete.in/,IS 1077,IS 1077,Standard,,Brown,Piece,1 piece,56.59,50.93,65.08,Verify current GST,3,3,Wall construction and partitions,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0065,Bricks & Blocks,AAC Block,JK Lakshmi,JK Lakshmi AAC Block Standard,https://images.unsplash.com/photo-1590725140246-20acdee442be?auto=format&fit=crop&w=900&q=80,https://www.jklakshmicement.com/,IS 2185,IS 2185,Standard,,White,Piece,1 piece,47.94,43.15,55.13,Verify current GST,4,4,Wall construction and partitions,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0066,Bricks & Blocks,Red Clay Brick,Generic,Generic Red Clay Brick Standard,https://images.unsplash.com/photo-1590725140246-20acdee442be?auto=format&fit=crop&w=900&q=80,,IS 1077,IS 1077,Standard,,Beige,Piece,1 piece,75.95,68.36,87.34,Verify current GST,4,4,Wall construction and partitions,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0067,Bricks & Blocks,Fly Ash Brick,Magicrete,Magicrete Fly Ash Brick Standard,https://images.unsplash.com/photo-1590725140246-20acdee442be?auto=format&fit=crop&w=900&q=80,https://www.magicrete.in/,IS 2185,IS 2185,Standard,,Black,Piece,1 piece,42.86,38.57,49.29,Verify current GST,4,3,Wall construction and partitions,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0068,Bricks & Blocks,Concrete Block,JK Lakshmi,JK Lakshmi Concrete Block Standard,https://images.unsplash.com/photo-1590725140246-20acdee442be?auto=format&fit=crop&w=900&q=80,https://www.jklakshmicement.com/,IS 1077,IS 1077,Standard,,Black,Piece,1 piece,79.88,71.89,91.86,Verify current GST,3,4,Wall construction and partitions,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0069,Bricks & Blocks,AAC Block,Generic,Generic AAC Block Standard,https://images.unsplash.com/photo-1590725140246-20acdee442be?auto=format&fit=crop&w=900&q=80,,IS 2185,IS 2185,Standard,,Black,Piece,1 piece,18.66,16.79,21.46,Verify current GST,3,4,Wall construction and partitions,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0070,Bricks & Blocks,Red Clay Brick,Magicrete,Magicrete Red Clay Brick Standard,https://images.unsplash.com/photo-1590725140246-20acdee442be?auto=format&fit=crop&w=900&q=80,https://www.magicrete.in/,IS 1077,IS 1077,Standard,,Brown,Piece,1 piece,31.13,28.02,35.8,Verify current GST,4,4,Wall construction and partitions,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0071,Bricks & Blocks,Fly Ash Brick,JK Lakshmi,JK Lakshmi Fly Ash Brick Standard,https://images.unsplash.com/photo-1590725140246-20acdee442be?auto=format&fit=crop&w=900&q=80,https://www.jklakshmicement.com/,IS 2185,IS 2185,Standard,,Black,Piece,1 piece,61.56,55.4,70.79,Verify current GST,4,5,Wall construction and partitions,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0072,Bricks & Blocks,Concrete Block,Generic,Generic Concrete Block Standard,https://images.unsplash.com/photo-1590725140246-20acdee442be?auto=format&fit=crop&w=900&q=80,,IS 1077,IS 1077,Standard,,Silver,Piece,1 piece,77.9,70.11,89.58,Verify current GST,3,3,Wall construction and partitions,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0073,Bricks & Blocks,AAC Block,Magicrete,Magicrete AAC Block Standard,https://images.unsplash.com/photo-1590725140246-20acdee442be?auto=format&fit=crop&w=900&q=80,https://www.magicrete.in/,IS 2185,IS 2185,Standard,,Natural,Piece,1 piece,72.2,64.98,83.03,Verify current GST,3,3,Wall construction and partitions,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0074,Bricks & Blocks,Red Clay Brick,JK Lakshmi,JK Lakshmi Red Clay Brick Standard,https://images.unsplash.com/photo-1590725140246-20acdee442be?auto=format&fit=crop&w=900&q=80,https://www.jklakshmicement.com/,IS 1077,IS 1077,Standard,,Multiple,Piece,1 piece,67.83,61.05,78.0,Verify current GST,4,4,Wall construction and partitions,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0075,Bricks & Blocks,Fly Ash Brick,Generic,Generic Fly Ash Brick Standard,https://images.unsplash.com/photo-1590725140246-20acdee442be?auto=format&fit=crop&w=900&q=80,,IS 2185,IS 2185,Standard,,White,Piece,1 piece,51.38,46.24,59.09,Verify current GST,5,3,Wall construction and partitions,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0076,Bricks & Blocks,Concrete Block,Magicrete,Magicrete Concrete Block Standard,https://images.unsplash.com/photo-1590725140246-20acdee442be?auto=format&fit=crop&w=900&q=80,https://www.magicrete.in/,IS 1077,IS 1077,Standard,,Natural,Piece,1 piece,15.64,14.08,17.99,Verify current GST,4,3,Wall construction and partitions,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0077,Bricks & Blocks,AAC Block,JK Lakshmi,JK Lakshmi AAC Block Standard,https://images.unsplash.com/photo-1590725140246-20acdee442be?auto=format&fit=crop&w=900&q=80,https://www.jklakshmicement.com/,IS 2185,IS 2185,Standard,,Beige,Piece,1 piece,53.69,48.32,61.74,Verify current GST,4,5,Wall construction and partitions,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0078,Bricks & Blocks,Red Clay Brick,Generic,Generic Red Clay Brick Standard,https://images.unsplash.com/photo-1590725140246-20acdee442be?auto=format&fit=crop&w=900&q=80,,IS 1077,IS 1077,Standard,,Natural,Piece,1 piece,13.14,11.83,15.11,Verify current GST,4,3,Wall construction and partitions,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0079,Bricks & Blocks,Fly Ash Brick,Magicrete,Magicrete Fly Ash Brick Standard,https://images.unsplash.com/photo-1590725140246-20acdee442be?auto=format&fit=crop&w=900&q=80,https://www.magicrete.in/,IS 2185,IS 2185,Standard,,Natural,Piece,1 piece,25.76,23.18,29.62,Verify current GST,4,3,Wall construction and partitions,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0080,Bricks & Blocks,Concrete Block,JK Lakshmi,JK Lakshmi Concrete Block Standard,https://images.unsplash.com/photo-1590725140246-20acdee442be?auto=format&fit=crop&w=900&q=80,https://www.jklakshmicement.com/,IS 1077,IS 1077,Standard,,Brown,Piece,1 piece,68.51,61.66,78.79,Verify current GST,5,4,Wall construction and partitions,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0081,Bricks & Blocks,AAC Block,Generic,Generic AAC Block Standard,https://images.unsplash.com/photo-1590725140246-20acdee442be?auto=format&fit=crop&w=900&q=80,,IS 2185,IS 2185,Standard,,Grey,Piece,1 piece,74.85,67.36,86.08,Verify current GST,4,5,Wall construction and partitions,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0082,Bricks & Blocks,Red Clay Brick,Magicrete,Magicrete Red Clay Brick Standard,https://images.unsplash.com/photo-1590725140246-20acdee442be?auto=format&fit=crop&w=900&q=80,https://www.magicrete.in/,IS 1077,IS 1077,Standard,,Brown,Piece,1 piece,23.45,21.11,26.97,Verify current GST,4,5,Wall construction and partitions,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0083,Bricks & Blocks,Fly Ash Brick,JK Lakshmi,JK Lakshmi Fly Ash Brick Standard,https://images.unsplash.com/photo-1590725140246-20acdee442be?auto=format&fit=crop&w=900&q=80,https://www.jklakshmicement.com/,IS 2185,IS 2185,Standard,,Grey,Piece,1 piece,30.01,27.01,34.51,Verify current GST,3,5,Wall construction and partitions,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0084,Bricks & Blocks,Concrete Block,Generic,Generic Concrete Block Standard,https://images.unsplash.com/photo-1590725140246-20acdee442be?auto=format&fit=crop&w=900&q=80,,IS 1077,IS 1077,Standard,,Multiple,Piece,1 piece,74.39,66.95,85.55,Verify current GST,4,4,Wall construction and partitions,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0085,Bricks & Blocks,AAC Block,Magicrete,Magicrete AAC Block Standard,https://images.unsplash.com/photo-1590725140246-20acdee442be?auto=format&fit=crop&w=900&q=80,https://www.magicrete.in/,IS 2185,IS 2185,Standard,,Grey,Piece,1 piece,36.22,32.6,41.65,Verify current GST,4,4,Wall construction and partitions,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
